Pesticide_Name,variable,relationship,n,spearman_rho,p_value,p_value_fdr_bh,significant_fdr_0_05
CIAT,pH,non_nondetect_status_vs_env,10888,0.17761345321971353,7.23554239873656e-78,4.5394963457041474e-77,True
CIAT,pH,log10_value_vs_env_among_non_nondetects,6995,0.12379923705987754,2.6897382748855297e-25,7.591381664075205e-25,True
CIAT,Turbidity_FNU,non_nondetect_status_vs_env,2867,0.390704939429382,3.391616840131047e-105,3.275237830910864e-104,True
CIAT,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1925,0.43315221953814953,7.167048909824176e-89,5.430417827828319e-88,True
CIAT,Specific_Conductance,non_nondetect_status_vs_env,10949,0.22630153808976827,3.6426732953398655e-127,4.322931561337069e-126,True
CIAT,Specific_Conductance,log10_value_vs_env_among_non_nondetects,7048,0.04401307991054439,0.00021890409844019392,0.0003642238800060659,True
Carbaryl,Discharge_cfs,non_nondetect_status_vs_env,12392,-0.1851573617349719,5.384752903219686e-96,4.693789035107426e-95,True
Carbaryl,Discharge_cfs,log10_value_vs_env_among_non_nondetects,981,-0.17709020930361852,2.3539320862231275e-08,4.555251679626288e-08,True
Carbaryl,Water_Temperature_C,non_nondetect_status_vs_env,12500,0.014565267947979743,0.10344645920721174,0.13097013151555728,False
Carbaryl,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,976,0.0989518870456715,0.001968177003702894,0.003005665656817598,True
Carbaryl,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12383,-0.0803052915686909,3.559938229658845e-19,9.17942187490566e-19,True
Carbaryl,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,972,-0.14250371004317763,8.200221827401118e-06,1.4527371402859896e-05,True
Carbaryl,pH,non_nondetect_status_vs_env,12334,-0.10636847103086303,2.2693142687881383e-32,7.257384918039987e-32,True
Carbaryl,pH,log10_value_vs_env_among_non_nondetects,974,0.04315442295360274,0.17839842253844357,0.21801792332551725,False
Carbaryl,Turbidity_FNU,non_nondetect_status_vs_env,3217,0.0020836704630840318,0.9059590452091376,0.919021276550979,False
Carbaryl,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,205,0.013737438613511432,0.8450041175641058,0.8697273310351559,False
Carbaryl,Specific_Conductance,non_nondetect_status_vs_env,12412,0.0037881107082714666,0.6730328816497589,0.7136032168191738,False
Carbaryl,Specific_Conductance,log10_value_vs_env_among_non_nondetects,980,0.09005273434212369,0.004783953657563498,0.00706475914947533,True
Carbendazim,Discharge_cfs,non_nondetect_status_vs_env,10404,-0.2963351525060354,6.510852745246087e-210,3.206594977033698e-208,True
Carbendazim,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5207,-0.413855874358392,1.2227292635538428e-214,6.691046247780751e-213,True
Carbendazim,Water_Temperature_C,non_nondetect_status_vs_env,10498,0.0017244285057386047,0.859772631897359,0.8821625441863526,False
Carbendazim,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5258,0.22393589186986415,9.345281513583611e-61,4.7448980880824005e-60,True
Carbendazim,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,10385,-0.016175332479833403,0.09929397508405576,0.12619943930038055,False
Carbendazim,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5207,-0.31923616300106117,1.1262318024623428e-123,1.3051039122651854e-122,True
Carbendazim,pH,non_nondetect_status_vs_env,10357,-0.1195904524836397,2.648569506017337e-34,8.873608719139717e-34,True
Carbendazim,pH,log10_value_vs_env_among_non_nondetects,5224,-0.15937217018073657,4.611038149609368e-31,1.4373014485332997e-30,True
Carbendazim,Turbidity_FNU,non_nondetect_status_vs_env,2583,-0.27996478558353316,1.0022813238287715e-47,4.1655995948157804e-47,True
Carbendazim,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1341,0.05783149305570586,0.03421171430246057,0.04660932031524711,True
Carbendazim,Specific_Conductance,non_nondetect_status_vs_env,10417,0.09831565900579031,8.502077602145424e-24,2.313410618263327e-23,True
Carbendazim,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5253,0.14347691062632573,1.457628151367337e-25,4.137647634284804e-25,True
Chlorimuron-ethyl,Discharge_cfs,non_nondetect_status_vs_env,8987,0.2079928418235034,2.092721270915825e-88,1.5735346960702957e-87,True
Chlorimuron-ethyl,Discharge_cfs,log10_value_vs_env_among_non_nondetects,730,-0.13148611606552008,0.0003681151626906866,0.0005983390020632447,True
Chlorimuron-ethyl,Water_Temperature_C,non_nondetect_status_vs_env,9069,0.14251336444647175,2.3305076790936844e-42,9.002157113361878e-42,True
Chlorimuron-ethyl,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,732,0.045000058938977315,0.22397182440221167,0.27002723015444124,False
Chlorimuron-ethyl,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,8976,-0.1314721702063755,6.70814802379737e-36,2.3265935927607076e-35,True
Chlorimuron-ethyl,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,726,-0.09612585476617118,0.009553275655307497,0.013717166939472137,True
Chlorimuron-ethyl,pH,non_nondetect_status_vs_env,8967,0.02772857917480863,0.008642637871033648,0.012464126358664923,True
Chlorimuron-ethyl,pH,log10_value_vs_env_among_non_nondetects,724,-0.0005068354381654805,0.9891379482555169,0.9912388674451826,False
Chlorimuron-ethyl,Turbidity_FNU,non_nondetect_status_vs_env,2123,0.310234042380524,1.3700235857923596e-48,5.84187546322716e-48,True
Chlorimuron-ethyl,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,294,0.2591184536687901,6.758986138087893e-06,1.1995678100930765e-05,True
Chlorimuron-ethyl,Specific_Conductance,non_nondetect_status_vs_env,9014,0.008816449611799105,0.4026193740274638,0.4584740848752044,False
Chlorimuron-ethyl,Specific_Conductance,log10_value_vs_env_among_non_nondetects,723,0.03308832631860501,0.37432316850580005,0.4282326608341615,False
Chlorpyrifos,Discharge_cfs,non_nondetect_status_vs_env,12481,-0.09234066021325414,4.782676630247549e-25,1.3383342274982487e-24,True
Chlorpyrifos,Discharge_cfs,log10_value_vs_env_among_non_nondetects,282,-0.10319004838389918,0.08366971771441953,0.10703204149182238,False
Chlorpyrifos,Water_Temperature_C,non_nondetect_status_vs_env,12589,-0.018532761656864103,0.03758416770598163,0.05092215294414292,False
Chlorpyrifos,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,282,-0.1054434483163173,0.07710055855513583,0.09914366863813158,False
Chlorpyrifos,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12472,-0.017582940067770825,0.04957830073705979,0.06554983386040791,False
Chlorpyrifos,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,279,-0.019394372938211023,0.747054360696202,0.7811555682439055,False
Chlorpyrifos,pH,non_nondetect_status_vs_env,12422,-0.03265953551734342,0.00027195953689873874,0.00044572403302039544,True
Chlorpyrifos,pH,log10_value_vs_env_among_non_nondetects,267,-0.122461452127687,0.045588994154568914,0.0606007547128885,False
Chlorpyrifos,Turbidity_FNU,non_nondetect_status_vs_env,3303,0.05391690347037721,0.0019366462190117263,0.002962106406407687,True
Chlorpyrifos,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,92,0.15434327791809477,0.14183670086325312,0.1752937896490644,False
Chlorpyrifos,Specific_Conductance,non_nondetect_status_vs_env,12501,-0.013349812303699688,0.13555990838570775,0.16816940775808834,False
Chlorpyrifos,Specific_Conductance,log10_value_vs_env_among_non_nondetects,279,0.059056801367888406,0.3256701956620266,0.38052804593961587,False
DCPMU,Discharge_cfs,non_nondetect_status_vs_env,9159,-0.19419978269157948,1.5511369011249035e-78,9.857224823277613e-78,True
DCPMU,Discharge_cfs,log10_value_vs_env_among_non_nondetects,3747,-0.26894682987147256,4.229555207018914e-63,2.2160169568689523e-62,True
DCPMU,Water_Temperature_C,non_nondetect_status_vs_env,9236,0.22241499301943504,6.961672873614981e-104,6.530712171915006e-103,True
DCPMU,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,3747,0.10634920826512557,6.74278504864881e-11,1.42831038127292e-10,True
DCPMU,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,9138,-0.2165825098729756,1.8744660055492248e-97,1.6485259066660593e-96,True
DCPMU,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,3709,-0.11668401929028817,1.0168698883038122e-12,2.297286330227649e-12,True
DCPMU,pH,non_nondetect_status_vs_env,9130,-0.0445673819797398,2.0443336050964458e-05,3.583040215338077e-05,True
DCPMU,pH,log10_value_vs_env_among_non_nondetects,3686,0.013598561999285155,0.40916725141072535,0.4648555278426349,False
DCPMU,Turbidity_FNU,non_nondetect_status_vs_env,2248,0.0638224290937562,0.0024664979141337594,0.0037205213559291773,True
DCPMU,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1163,0.022351613983834895,0.44634190486511954,0.49959860942288953,False
DCPMU,Specific_Conductance,non_nondetect_status_vs_env,9173,0.12674156980000606,3.67793753770813e-34,1.2280571100483078e-33,True
DCPMU,Specific_Conductance,log10_value_vs_env_among_non_nondetects,3711,0.14784812651969786,1.3862326985986056e-19,3.602741973930413e-19,True
Dechlorometolachlor,Discharge_cfs,non_nondetect_status_vs_env,12266,0.23371425110829483,7.94702080239171e-152,1.3978241947063987e-150,True
Dechlorometolachlor,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5919,0.061837006541681984,1.926512678507886e-06,3.488262846195345e-06,True
Dechlorometolachlor,Water_Temperature_C,non_nondetect_status_vs_env,12372,0.20357489069288323,7.143831276335056e-116,7.485823199138331e-115,True
Dechlorometolachlor,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5913,0.37534068866084014,3.438479558142136e-197,1.1678973671620702e-195,True
Dechlorometolachlor,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12258,-0.1829663126449796,9.453513750699061e-93,7.632550036425062e-92,True
Dechlorometolachlor,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5856,-0.325666968812349,9.679597417248641e-145,1.5890672426649853e-143,True
Dechlorometolachlor,pH,non_nondetect_status_vs_env,12205,0.018738609050199376,0.03843915941219438,0.05179558416007041,False
Dechlorometolachlor,pH,log10_value_vs_env_among_non_nondetects,5814,0.10126845453505798,9.947812377687313e-15,2.3385668716042965e-14,True
Dechlorometolachlor,Turbidity_FNU,non_nondetect_status_vs_env,3221,0.4751424181977376,4.1281932594489804e-181,9.91773258672499e-180,True
Dechlorometolachlor,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1723,0.17296090315504037,4.873698709561335e-13,1.1164170299809106e-12,True
Dechlorometolachlor,Specific_Conductance,non_nondetect_status_vs_env,12283,0.07134239001585868,2.4514124964789482e-15,5.804426223634048e-15,True
Dechlorometolachlor,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5854,-0.029098199422858663,0.02599134891710961,0.035906702220691394,True
Desulfinylfipronil,Discharge_cfs,non_nondetect_status_vs_env,10863,-0.2801506728658176,4.655898384133859e-195,1.5286866361239504e-193,True
Desulfinylfipronil,Discharge_cfs,log10_value_vs_env_among_non_nondetects,1348,-0.280819267231164,7.525801236845102e-26,2.148670787910848e-25,True
Desulfinylfipronil,Water_Temperature_C,non_nondetect_status_vs_env,10967,0.14772215894190233,1.5038645090477614e-54,6.954490804751385e-54,True
Desulfinylfipronil,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,1344,0.15830811426014918,5.37571935054244e-09,1.065409167059216e-08,True
Desulfinylfipronil,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,10851,-0.07191371068336834,6.383467299621021e-14,1.4759895047245788e-13,True
Desulfinylfipronil,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,1336,0.0035301178275303877,0.8974287531203132,0.9141337350811878,False
Desulfinylfipronil,pH,non_nondetect_status_vs_env,10829,-0.1474604191957679,1.065493048144504e-53,4.904255385151105e-53,True
Desulfinylfipronil,pH,log10_value_vs_env_among_non_nondetects,1341,0.024439999069033116,0.371170178777822,0.4256142329408087,False
Desulfinylfipronil,Turbidity_FNU,non_nondetect_status_vs_env,2679,-0.10133947517307328,1.469632449656439e-07,2.7703813362890434e-07,True
Desulfinylfipronil,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,315,0.036739995970433405,0.5158877601675012,0.5690363312037947,False
Desulfinylfipronil,Specific_Conductance,non_nondetect_status_vs_env,10887,-0.015753463010662043,0.10025017513396571,0.1272505444677271,False
Desulfinylfipronil,Specific_Conductance,log10_value_vs_env_among_non_nondetects,1345,-0.01729977548606546,0.5261371521734816,0.578058640801205,False
Diazinon,Discharge_cfs,non_nondetect_status_vs_env,12476,-0.09663321453282119,2.835411684899074e-27,8.214354440075258e-27,True
Diazinon,Discharge_cfs,log10_value_vs_env_among_non_nondetects,322,-0.12061165380414876,0.03048071014357707,0.04175730110072798,True
Diazinon,Water_Temperature_C,non_nondetect_status_vs_env,12583,0.003076170128669759,0.7300697441449402,0.7666510639475118,False
Diazinon,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,324,-0.15147638277334252,0.0062985983861378455,0.009246079598130817,True
Diazinon,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12466,-0.029051200546831846,0.0011787946716522188,0.0018343013453040056,True
Diazinon,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,321,0.08693625752081766,0.12007492132402355,0.15047556934371908,False
Diazinon,pH,non_nondetect_status_vs_env,12416,-0.013469150929277458,0.13342140605215277,0.16572520171673455,False
Diazinon,pH,log10_value_vs_env_among_non_nondetects,318,-0.0911646925668226,0.10465824601094138,0.13199615869823436,False
Diazinon,Turbidity_FNU,non_nondetect_status_vs_env,3297,-0.016189394342153076,0.3527359814582624,0.40727930893535536,False
Diazinon,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,88,-0.10141921762300794,0.3471044765275539,0.40176017553424276,False
Diazinon,Specific_Conductance,non_nondetect_status_vs_env,12495,0.041083080165299254,4.352691570791005e-06,7.795274904052981e-06,True
Diazinon,Specific_Conductance,log10_value_vs_env_among_non_nondetects,322,0.006467109345273505,0.9079711220830988,0.9201147687776259,False
Dicamba,Discharge_cfs,non_nondetect_status_vs_env,12449,0.02065597459443743,0.021183010793447414,0.029387698072599583,True
Dicamba,Discharge_cfs,log10_value_vs_env_among_non_nondetects,394,-0.15872669720215835,0.0015739864377842779,0.002426254524597048,True
Dicamba,Water_Temperature_C,non_nondetect_status_vs_env,12557,0.058895573155021544,3.980605698390374e-11,8.523688288944604e-11,True
Dicamba,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,389,0.05897177353172909,0.2458972813105846,0.29465793441718474,False
Dicamba,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12440,-0.09954903379970922,8.99226733306917e-29,2.7004217448393696e-28,True
Dicamba,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,389,-0.11735346114009251,0.020605910422055097,0.028667827352717896,True
Dicamba,pH,non_nondetect_status_vs_env,12404,-0.027721456779156342,0.0020170463467018055,0.003066034956020491,True
Dicamba,pH,log10_value_vs_env_among_non_nondetects,374,0.015003914790289619,0.7724230549510094,0.8025703682771564,False
Dicamba,Turbidity_FNU,non_nondetect_status_vs_env,3256,0.19296811027889094,1.1043480785771815e-28,3.3063308735517437e-28,True
Dicamba,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,159,0.3336197145694376,1.728399638443101e-05,3.0401315069043828e-05,True
Dicamba,Specific_Conductance,non_nondetect_status_vs_env,12469,-0.01625584746392458,0.06950210650657687,0.09007838803812923,False
Dicamba,Specific_Conductance,log10_value_vs_env_among_non_nondetects,379,0.030564672959129263,0.5530447680864051,0.6032658876690024,False
Dichlorvos,Discharge_cfs,non_nondetect_status_vs_env,12475,-0.0235168067464341,0.008621011899760443,0.01245116821299712,True
Dichlorvos,Discharge_cfs,log10_value_vs_env_among_non_nondetects,50,-0.27984823873211284,0.04903360917483857,0.06491680784572043,False
Dichlorvos,Water_Temperature_C,non_nondetect_status_vs_env,12583,0.0034410500989485618,0.6995269943295415,0.7401010627439295,False
Dichlorvos,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,50,0.09010134009719578,0.5337669868662218,0.5848281224285077,False
Dichlorvos,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12466,-0.005892422888627386,0.510643469981649,0.5645160695083324,False
Dichlorvos,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,50,-0.045833435023910366,0.751956754669523,0.7854479356834361,False
Dichlorvos,pH,non_nondetect_status_vs_env,12416,-0.015791508347475683,0.07848674493971643,0.10079458118073101,False
Dichlorvos,pH,log10_value_vs_env_among_non_nondetects,50,-0.4310693255426746,0.0017766239930467915,0.00273006963050092,True
Dichlorvos,Turbidity_FNU,non_nondetect_status_vs_env,3297,0.04434439293494603,0.010880286078836579,0.015532002590802944,True
Dichlorvos,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,12,,,,False
Dichlorvos,Specific_Conductance,non_nondetect_status_vs_env,12495,0.002715357708529099,0.7615121308023178,0.7929063941229207,False
Dichlorvos,Specific_Conductance,log10_value_vs_env_among_non_nondetects,50,-0.3752071276987887,0.0072556377688058745,0.010525483361227963,True
Dicrotophos,Discharge_cfs,non_nondetect_status_vs_env,12380,0.060203532546364784,2.0282120184538714e-11,4.361984362832016e-11,True
Dicrotophos,Discharge_cfs,log10_value_vs_env_among_non_nondetects,215,-0.3442102845034375,2.2578066333635056e-07,4.212006692922449e-07,True
Dicrotophos,Water_Temperature_C,non_nondetect_status_vs_env,12484,0.18232319394983743,9.13864453152881e-94,7.564340221475528e-93,True
Dicrotophos,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,217,-0.018645107742604593,0.7847786668803138,0.814548985118134,False
Dicrotophos,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12367,-0.17403713668373727,1.0726038580961553e-84,7.493012767551155e-84,True
Dicrotophos,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,213,-0.2352084721178444,0.0005376897549523108,0.0008653993605033108,True
Dicrotophos,pH,non_nondetect_status_vs_env,12318,-0.07216931231235366,1.062079077218209e-15,2.5453719977127394e-15,True
Dicrotophos,pH,log10_value_vs_env_among_non_nondetects,201,-0.008517044076427002,0.9044839200375092,0.9184707847803573,False
Dicrotophos,Turbidity_FNU,non_nondetect_status_vs_env,3258,0.03193556459722761,0.06836217198352988,0.08883474855379542,False
Dicrotophos,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,3,,,,False
Dicrotophos,Specific_Conductance,non_nondetect_status_vs_env,12399,-0.05945817759113523,3.451150267540571e-11,7.406063210299482e-11,True
Dicrotophos,Specific_Conductance,log10_value_vs_env_among_non_nondetects,203,0.16590092301975587,0.01800359700652739,0.025225523543996414,True
Diflubenzuron,Discharge_cfs,non_nondetect_status_vs_env,12481,-0.025556849474126064,0.004298934311395092,0.006396450599281217,True
Diflubenzuron,Discharge_cfs,log10_value_vs_env_among_non_nondetects,65,0.13167154834599204,0.29577690756322467,0.34932884166639844,False
Diflubenzuron,Water_Temperature_C,non_nondetect_status_vs_env,12588,0.0048317988980891985,0.5877778079562513,0.6360703044112721,False
Diflubenzuron,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,65,0.4200909253882635,0.0004942727929817348,0.0007970505206134743,True
Diflubenzuron,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12471,-0.014823793940395043,0.09785313410002905,0.12452885928750466,False
Diflubenzuron,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,64,-0.5000916098285,2.580842675510948e-05,4.5073227577629146e-05,True
Diflubenzuron,pH,non_nondetect_status_vs_env,12421,-0.005783050166485188,0.5192779623585047,0.5714958580146672,False
Diflubenzuron,pH,log10_value_vs_env_among_non_nondetects,62,-0.12715047066150947,0.32471581960705237,0.3798635181863974,False
Diflubenzuron,Turbidity_FNU,non_nondetect_status_vs_env,3299,-0.00023518818991808505,0.9892261996940249,0.9912388674451826,False
Diflubenzuron,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,7,,,,False
Diflubenzuron,Specific_Conductance,non_nondetect_status_vs_env,12500,0.01318318704717088,0.14052420127459817,0.17388987218025023,False
Diflubenzuron,Specific_Conductance,log10_value_vs_env_among_non_nondetects,65,-0.25757062494055316,0.03832154922107785,0.0517078438120023,False
Diketonitrile-isoxaflutole,Discharge_cfs,non_nondetect_status_vs_env,9888,0.19119317921657084,4.771692345495846e-82,3.1973584764036793e-81,True
Diketonitrile-isoxaflutole,Discharge_cfs,log10_value_vs_env_among_non_nondetects,1474,-0.06422979840627929,0.013647470357744381,0.01934209827680319,True
Diketonitrile-isoxaflutole,Water_Temperature_C,non_nondetect_status_vs_env,9976,0.22151197275447204,3.8782977565604356e-111,3.9382714332082773e-110,True
Diketonitrile-isoxaflutole,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,1467,0.1097953675369234,2.503513760746451e-05,4.380037396687841e-05,True
Diketonitrile-isoxaflutole,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,9870,-0.12817815674690586,1.9788394962534337e-37,7.062162694962435e-37,True
Diketonitrile-isoxaflutole,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,1457,-0.1839306464776638,1.4926113524896436e-12,3.326294529869455e-12,True
Diketonitrile-isoxaflutole,pH,non_nondetect_status_vs_env,9847,0.1971687508519773,6.953130140979329e-87,5.073209769529362e-86,True
Diketonitrile-isoxaflutole,pH,log10_value_vs_env_among_non_nondetects,1460,-0.05556054287124713,0.033771716708939234,0.04607360243532569,True
Diketonitrile-isoxaflutole,Turbidity_FNU,non_nondetect_status_vs_env,2460,0.3980829232675793,3.282707011476243e-94,2.7402257680543215e-93,True
Diketonitrile-isoxaflutole,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,622,0.24559947892535652,5.357904523217316e-10,1.0926575476954567e-09,True
Diketonitrile-isoxaflutole,Specific_Conductance,non_nondetect_status_vs_env,9900,0.1245087036014086,1.6808788008812794e-35,5.809353048659861e-35,True
Diketonitrile-isoxaflutole,Specific_Conductance,log10_value_vs_env_among_non_nondetects,1463,-0.004349526249654192,0.8679803491838166,0.8895207053300959,False
Dimethenamid,Discharge_cfs,non_nondetect_status_vs_env,11954,0.2254925622907299,1.1775175593327304e-137,1.6335983041447033e-136,True
Dimethenamid,Discharge_cfs,log10_value_vs_env_among_non_nondetects,4654,0.024951830958400804,0.08875023039273056,0.11338388707761297,False
Dimethenamid,Water_Temperature_C,non_nondetect_status_vs_env,12042,0.15281187391135137,7.953142384145935e-64,4.2117447571955623e-63,True
Dimethenamid,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,4699,0.2905680162494169,4.311522552985263e-92,3.452723345276816e-91,True
Dimethenamid,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,11930,-0.14273697687276674,2.462840226407713e-55,1.1776202053454355e-54,True
Dimethenamid,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,4673,-0.30959279404169926,2.3866434982627314e-104,2.260426774796914e-103,True
Dimethenamid,pH,non_nondetect_status_vs_env,11890,0.033153638756619565,0.00029950367677210863,0.0004900516970440647,True
Dimethenamid,pH,log10_value_vs_env_among_non_nondetects,4625,0.055612283877562556,0.00015435867829627188,0.00026034811322230787,True
Dimethenamid,Turbidity_FNU,non_nondetect_status_vs_env,3150,0.3971668904586084,1.6003469455137003e-119,1.7514908237011053e-118,True
Dimethenamid,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1812,0.3277171253070416,1.260970361439461e-46,5.1324620083383025e-46,True
Dimethenamid,Specific_Conductance,non_nondetect_status_vs_env,11959,0.008767462880793319,0.3377081309040456,0.3922671095996284,False
Dimethenamid,Specific_Conductance,log10_value_vs_env_among_non_nondetects,4656,0.08651573658533973,3.3614552725201996e-09,6.729742771204058e-09,True
Dimethoate,Discharge_cfs,non_nondetect_status_vs_env,12470,-0.032770253823988266,0.00025217329877766305,0.0004160648229413704,True
Dimethoate,Discharge_cfs,log10_value_vs_env_among_non_nondetects,244,-0.13186035897443305,0.03957640625747568,0.05303776893008646,False
Dimethoate,Water_Temperature_C,non_nondetect_status_vs_env,12578,0.040411576762438964,5.797916681646522e-06,1.0308570273324592e-05,True
Dimethoate,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,241,0.12285824032299673,0.05683494825567238,0.07454384025544247,False
Dimethoate,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,12461,-0.0561049252456596,3.6751183183788514e-10,7.589080804199515e-10,True
Dimethoate,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,237,-0.21590280946128723,0.000820586153298172,0.0013036731629011281,True
Dimethoate,pH,non_nondetect_status_vs_env,12412,0.02945182220969272,0.0010322577590362123,0.0016190667080424666,True
Dimethoate,pH,log10_value_vs_env_among_non_nondetects,236,-0.030665540658413874,0.6392827064930549,0.6844494194518034,False
Dimethoate,Turbidity_FNU,non_nondetect_status_vs_env,3291,0.018566614730517454,0.28696528826301737,0.3397365492056155,False
Dimethoate,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,53,0.21986130168665147,0.11367889340555105,0.14282360969957628,False
Dimethoate,Specific_Conductance,non_nondetect_status_vs_env,12490,0.0339697299704486,0.00014638243505205799,0.00024731852234352846,True
Dimethoate,Specific_Conductance,log10_value_vs_env_among_non_nondetects,237,0.11712836725786907,0.07188672232985764,0.09304654598542678,False
Diuron,Discharge_cfs,non_nondetect_status_vs_env,9087,-0.10538938673828753,7.27234538691953e-24,1.9842826055722262e-23,True
Diuron,Discharge_cfs,log10_value_vs_env_among_non_nondetects,5151,-0.23430668995142523,3.4896211620732195e-65,1.8990479804652606e-64,True
Diuron,Water_Temperature_C,non_nondetect_status_vs_env,9165,0.23567742395176552,6.96955510225636e-116,7.381733092174747e-115,True
Diuron,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,5154,0.15801226647001204,3.603783951304721e-30,1.112767144838605e-29,True
Diuron,Dissolved_Oxygen_mg_L,non_nondetect_status_vs_env,9066,-0.2606056818173121,1.19773984116885e-140,1.7875359750777534e-139,True
Diuron,Dissolved_Oxygen_mg_L,log10_value_vs_env_among_non_nondetects,5102,-0.20399080373402048,4.642845114333689e-49,1.988348885921167e-48,True
Diuron,pH,non_nondetect_status_vs_env,9055,-0.1773339175425312,7.246976861285838e-65,3.9006951958287164e-64,True
Diuron,pH,log10_value_vs_env_among_non_nondetects,5085,-0.07380946242709353,1.3702955314267425e-07,2.590673893388371e-07,True
Diuron,Turbidity_FNU,non_nondetect_status_vs_env,2163,0.016105978259888694,0.45405406442043267,0.5076540901862954,False
Diuron,Turbidity_FNU,log10_value_vs_env_among_non_nondetects,1397,0.05636261093575958,0.03516755071905663,0.04777936201140798,True
Diuron,Specific_Conductance,non_nondetect_status_vs_env,9095,0.022445129429339915,0.032313088988261796,0.0442061009075526,True
Diuron,Specific_Conductance,log10_value_vs_env_among_non_nondetects,5110,0.08815089682243032,2.7518397732476056e-10,5.706446687681877e-10,True
Ethoprophos,Discharge_cfs,non_nondetect_status_vs_env,12483,-0.11869345195382246,2.10667440811593e-40,7.92013088547401e-40,True
Ethoprophos,Discharge_cfs,log10_value_vs_env_among_non_nondetects,300,-0.20626311285715807,0.00032263163847212243,0.0005252763039587449,True
Ethoprophos,Water_Temperature_C,non_nondetect_status_vs_env,12590,-0.08753307431840048,7.602872519848296e-23,2.040552978760374e-22,True
Ethoprophos,Water_Temperature_C,log10_value_vs_env_among_non_nondetects,300,0.05775723522384825,0.31874464646632533,0.3742115336940768,False
